frame.number,frame.time,wlan_radio.signal_db,wlan_radio.channel,wlan.ssid,_ws.col.protocol,ip.ttl,wlan.bssid,wlan.sa,wlan.ta,wlan.ra,wlan.da,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.flags,_ws.col.info,frame.len,frame.time_delta_displayed,ppi_gps.lat,ppi_gps.lon,"ppi_gps.alt "
1374,"Mar 14, 2025 13:39:28.491345746 Pakistan Standard Time",,1,,802.11,,,,,f6:46:ab:78:83:37,,,,,,,"Clear-to-send, Flags=........",36,0.000366409,,,""
1375,"Mar 14, 2025 13:39:28.494247468 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,,,,,,,"Request-to-send, Flags=........",42,0.002901722,,,""
1376,"Mar 14, 2025 13:39:28.494253795 Pakistan Standard Time",,1,,802.11,,,,,48:8e:ef:b4:10:08,,,,,,,"Clear-to-send, Flags=........",36,0.000006327,,,""
1377,"Mar 14, 2025 13:39:28.495601774 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,,,,,,,"Request-to-send, Flags=........",42,0.001347979,,,""
1378,"Mar 14, 2025 13:39:28.495608996 Pakistan Standard Time",,1,,802.11,,,,,48:8e:ef:b4:10:08,,,,,,,"Clear-to-send, Flags=........",36,0.000007222,,,""
1379,"Mar 14, 2025 13:39:28.506209473 Pakistan Standard Time",,1,<MISSING>,802.11,,70:4f:57:aa:c1:f2,70:4f:57:aa:c1:f2,70:4f:57:aa:c1:f2,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=3054, FN=0, Flags=........, BI=100, SSID=Wildcard (Broadcast)",224,0.010600477,,,""
1380,"Mar 14, 2025 13:39:28.506221326 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,,,,,,,"Request-to-send, Flags=........",42,0.000011853,,,""
1381,"Mar 14, 2025 13:39:28.506224922 Pakistan Standard Time",,1,,802.11,,,,,48:8e:ef:b4:10:08,,,,,,,"Clear-to-send, Flags=........",36,0.000003596,,,""
1382,"Mar 14, 2025 13:39:28.523489758 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,,,,,,,"Request-to-send, Flags=........",42,0.017264836,,,""
1383,"Mar 14, 2025 13:39:28.523499316 Pakistan Standard Time",,1,,802.11,,,,,48:8e:ef:b4:10:08,,,,,,,"Clear-to-send, Flags=........",36,0.000009558,,,""
1384,"Mar 14, 2025 13:39:28.536885014 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,,,,,,,"Request-to-send, Flags=........",42,0.013385698,,,""
1385,"Mar 14, 2025 13:39:28.536894884 Pakistan Standard Time",,1,,802.11,,,,,48:8e:ef:b4:10:08,,,,,,,"Clear-to-send, Flags=........",36,0.000009870,,,""
1386,"Mar 14, 2025 13:39:28.537831667 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,,,,,,,"Request-to-send, Flags=........",42,0.000936783,,,""
1387,"Mar 14, 2025 13:39:28.537839963 Pakistan Standard Time",,1,,802.11,,,,,48:8e:ef:b4:10:08,,,,,,,"Clear-to-send, Flags=........",36,0.000008296,,,""
1388,"Mar 14, 2025 13:39:28.547751729 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,6e:17:48:db:f2:d6,48:8e:ef:b4:10:08,48:8e:ef:b4:10:01,,,,,,"QoS Data, SN=1156, FN=0, Flags=.p..R..T",155,0.009911766,,,""
1389,"Mar 14, 2025 13:39:28.547978933 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,6e:17:48:db:f2:d6,48:8e:ef:b4:10:08,48:8e:ef:b4:10:01,,,,,,"QoS Data, SN=1156, FN=0, Flags=.p..R..T",155,0.000227204,,,""
1390,"Mar 14, 2025 13:39:28.551605044 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=782, FN=0, Flags=........, BI=100, SSID=""Abh2""",279,0.003626111,,,""
1391,"Mar 14, 2025 13:39:28.556591528 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,82:a3:fb:8b:c0:d1,82:a3:fb:8b:c0:d1,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"Null function (No data), SN=827, FN=0, Flags=...P...T",50,0.004986484,,,""
1392,"Mar 14, 2025 13:39:28.556981640 Pakistan Standard Time",,1,,802.11,,,,,82:a3:fb:8b:c0:d1,,,,,,,"Acknowledgement, Flags=........",36,0.000390112,,,""
1393,"Mar 14, 2025 13:39:28.563751055 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,,,,,,,"Request-to-send, Flags=........",42,0.006769415,,,""
1394,"Mar 14, 2025 13:39:28.563759564 Pakistan Standard Time",,1,,802.11,,,,,48:8e:ef:b4:10:08,,,,,,,"Clear-to-send, Flags=........",36,0.000008509,,,""
1395,"Mar 14, 2025 13:39:28.564989702 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,f6:46:ab:78:83:37,f6:46:ab:78:83:37,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"QoS Null function (No data), SN=120, FN=0, Flags=...P...T",52,0.001230138,,,""
1396,"Mar 14, 2025 13:39:28.564998284 Pakistan Standard Time",,1,,802.11,,,,,f6:46:ab:78:83:37,,,,,,,"Acknowledgement, Flags=........",36,0.000008582,,,""
1397,"Mar 14, 2025 13:39:28.566748476 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,6e:17:48:db:f2:d6,48:8e:ef:b4:10:08,48:8e:ef:b4:10:01,,,,,,"QoS Data, SN=1157, FN=0, Flags=.p..R..T",153,0.001750192,,,""
1398,"Mar 14, 2025 13:39:28.566987504 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,6e:17:48:db:f2:d6,48:8e:ef:b4:10:08,48:8e:ef:b4:10:01,,,,,,"QoS Data, SN=1157, FN=0, Flags=.p..R..T",153,0.000239028,,,""
1399,"Mar 14, 2025 13:39:28.569475066 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,,,,,,,"Request-to-send, Flags=........",42,0.002487562,,,""
1400,"Mar 14, 2025 13:39:28.569482024 Pakistan Standard Time",,1,,802.11,,,,,48:8e:ef:b4:10:08,,,,,,,"Clear-to-send, Flags=........",36,0.000006958,,,""
1401,"Mar 14, 2025 13:39:28.572125787 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,6e:17:48:db:f2:d6,48:8e:ef:b4:10:08,48:8e:ef:b4:10:01,,,,,,"QoS Data, SN=1158, FN=0, Flags=.p..R..T",153,0.002643763,,,""
1402,"Mar 14, 2025 13:39:28.572348621 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,6e:17:48:db:f2:d6,48:8e:ef:b4:10:08,48:8e:ef:b4:10:01,,,,,,"QoS Data, SN=1158, FN=0, Flags=.p..R..T",153,0.000222834,,,""
1403,"Mar 14, 2025 13:39:28.572709753 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,6e:17:48:db:f2:d6,48:8e:ef:b4:10:08,48:8e:ef:b4:10:01,,,,,,"QoS Data, SN=1158, FN=0, Flags=.p..R..T",153,0.000361132,,,""
1404,"Mar 14, 2025 13:39:28.576579705 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,,,,,,,"Request-to-send, Flags=........",42,0.003869952,,,""
1405,"Mar 14, 2025 13:39:28.576585492 Pakistan Standard Time",,1,,802.11,,,,,48:8e:ef:b4:10:08,,,,,,,"Clear-to-send, Flags=........",36,0.000005787,,,""
1406,"Mar 14, 2025 13:39:28.582763804 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,,,,,,,"Request-to-send, Flags=........",42,0.006178312,,,""
1407,"Mar 14, 2025 13:39:28.582770325 Pakistan Standard Time",,1,,802.11,,,,,48:8e:ef:b4:10:08,,,,,,,"Clear-to-send, Flags=........",36,0.000006521,,,""
1408,"Mar 14, 2025 13:39:28.586112107 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,,,,,,,"Request-to-send, Flags=........",42,0.003341782,,,""
1409,"Mar 14, 2025 13:39:28.586119012 Pakistan Standard Time",,1,,802.11,,,,,48:8e:ef:b4:10:08,,,,,,,"Clear-to-send, Flags=........",36,0.000006905,,,""
1410,"Mar 14, 2025 13:39:28.586733268 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,,,,,,,"Request-to-send, Flags=........",42,0.000614256,,,""
1411,"Mar 14, 2025 13:39:28.586740548 Pakistan Standard Time",,1,,802.11,,,,,48:8e:ef:b4:10:08,,,,,,,"Clear-to-send, Flags=........",36,0.000007280,,,""
1412,"Mar 14, 2025 13:39:28.595863887 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,,,,,,,"Request-to-send, Flags=........",42,0.009123339,,,""
1413,"Mar 14, 2025 13:39:28.595870705 Pakistan Standard Time",,1,,802.11,,,,,48:8e:ef:b4:10:08,,,,,,,"Clear-to-send, Flags=........",36,0.000006818,,,""
1414,"Mar 14, 2025 13:39:28.602369602 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,,,,,,,"Request-to-send, Flags=........",42,0.006498897,,,""
1415,"Mar 14, 2025 13:39:28.602376703 Pakistan Standard Time",,1,,802.11,,,,,48:8e:ef:b4:10:08,,,,,,,"Clear-to-send, Flags=........",36,0.000007101,,,""
1416,"Mar 14, 2025 13:39:28.603897763 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,f6:46:ab:78:83:37,f6:46:ab:78:83:37,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"QoS Null function (No data), SN=121, FN=0, Flags=.......T",52,0.001521060,,,""
1417,"Mar 14, 2025 13:39:28.604126451 Pakistan Standard Time",,1,,802.11,,,,,f6:46:ab:78:83:37,,,,,,,"Acknowledgement, Flags=........",36,0.000228688,,,""
1418,"Mar 14, 2025 13:39:28.608607739 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,,,,,,,"Request-to-send, Flags=........",42,0.004481288,,,""
1419,"Mar 14, 2025 13:39:28.608614616 Pakistan Standard Time",,1,,802.11,,,,,48:8e:ef:b4:10:08,,,,,,,"Clear-to-send, Flags=........",36,0.000006877,,,""
1420,"Mar 14, 2025 13:39:28.610108484 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,,,,,,,"Request-to-send, Flags=........",42,0.001493868,,,""
1421,"Mar 14, 2025 13:39:28.610114234 Pakistan Standard Time",,1,,802.11,,,,,48:8e:ef:b4:10:08,,,,,,,"Clear-to-send, Flags=........",36,0.000005750,,,""
1422,"Mar 14, 2025 13:39:28.610765552 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,,,,,,,"Request-to-send, Flags=........",42,0.000651318,,,""
1423,"Mar 14, 2025 13:39:28.610771931 Pakistan Standard Time",,1,,802.11,,,,,48:8e:ef:b4:10:08,,,,,,,"Clear-to-send, Flags=........",36,0.000006379,,,""
1424,"Mar 14, 2025 13:39:28.612222752 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,,,,,,,"Request-to-send, Flags=........",42,0.001450821,,,""
1425,"Mar 14, 2025 13:39:28.612228624 Pakistan Standard Time",,1,,802.11,,,,,48:8e:ef:b4:10:08,,,,,,,"Clear-to-send, Flags=........",36,0.000005872,,,""
1426,"Mar 14, 2025 13:39:28.622930217 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,,,,,,,"Request-to-send, Flags=........",42,0.010701593,,,""
1427,"Mar 14, 2025 13:39:28.622939799 Pakistan Standard Time",,1,,802.11,,,,,48:8e:ef:b4:10:08,,,,,,,"Clear-to-send, Flags=........",36,0.000009582,,,""
1428,"Mar 14, 2025 13:39:28.635509362 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,,,,,,,"Request-to-send, Flags=........",42,0.012569563,,,""
1429,"Mar 14, 2025 13:39:28.635518524 Pakistan Standard Time",,1,,802.11,,,,,48:8e:ef:b4:10:08,,,,,,,"Clear-to-send, Flags=........",36,0.000009162,,,""
1430,"Mar 14, 2025 13:39:28.647882052 Pakistan Standard Time",,1,,802.11,,,,,6e:17:48:db:f2:d6,,,,,,,"Acknowledgement, Flags=........",36,0.012363528,,,""
1431,"Mar 14, 2025 13:39:28.653981854 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=783, FN=0, Flags=........, BI=100, SSID=""Abh2""",279,0.006099802,,,""
1432,"Mar 14, 2025 13:39:28.654524122 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,f6:46:ab:78:83:37,f6:46:ab:78:83:37,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"QoS Null function (No data), SN=122, FN=0, Flags=...P...T",52,0.000542268,,,""
1433,"Mar 14, 2025 13:39:28.654683739 Pakistan Standard Time",,1,,802.11,,,,,f6:46:ab:78:83:37,,,,,,,"Acknowledgement, Flags=........",36,0.000159617,,,""
1434,"Mar 14, 2025 13:39:28.655805184 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,50:7a:55:b5:be:6e,b0:4e:26:ec:47:62,01:00:5e:00:00:02,01:00:5e:00:00:02,,,,,,"Data, SN=2110, FN=0, Flags=.pm...F.",106,0.001121445,,,""
1435,"Mar 14, 2025 13:39:28.656856728 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,50:7a:55:b5:be:6e,b0:4e:26:ec:47:62,01:00:5e:00:00:fb,01:00:5e:00:00:fb,,,,,,"Data, SN=2111, FN=0, Flags=.p....F.",106,0.001051544,,,""
1436,"Mar 14, 2025 13:39:28.658114008 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,6e:17:48:db:f2:d6,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,,,,,,"Null function (No data), SN=46, FN=0, Flags=....R..T",50,0.001257280,,,""
1437,"Mar 14, 2025 13:39:28.658122138 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,6e:17:48:db:f2:d6,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,,,,,,"Null function (No data), SN=46, FN=0, Flags=....R..T",50,0.000008130,,,""
1438,"Mar 14, 2025 13:39:28.658126385 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,6e:17:48:db:f2:d6,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,,,,,,"Null function (No data), SN=46, FN=0, Flags=....R..T",50,0.000004247,,,""
1439,"Mar 14, 2025 13:39:28.658130343 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,6e:17:48:db:f2:d6,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,,,,,,"Null function (No data), SN=46, FN=0, Flags=....R..T",50,0.000003958,,,""
1440,"Mar 14, 2025 13:39:28.658505033 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,6e:17:48:db:f2:d6,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,,,,,,"Null function (No data), SN=46, FN=0, Flags=....R..T",50,0.000374690,,,""
1441,"Mar 14, 2025 13:39:28.658513858 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,6e:17:48:db:f2:d6,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,,,,,,"Null function (No data), SN=46, FN=0, Flags=....R..T",50,0.000008825,,,""
1442,"Mar 14, 2025 13:39:28.671077093 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,f6:46:ab:78:83:37,f6:46:ab:78:83:37,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"QoS Null function (No data), SN=123, FN=0, Flags=.......T",52,0.012563235,,,""
1443,"Mar 14, 2025 13:39:28.671206814 Pakistan Standard Time",,1,,802.11,,,,,f6:46:ab:78:83:37,,,,,,,"Acknowledgement, Flags=........",36,0.000129721,,,""
1444,"Mar 14, 2025 13:39:28.686231849 Pakistan Standard Time",,1,Abh Main,802.11,,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=1129, FN=0, Flags=........, BI=98, SSID=""Abh Main""",271,0.015025035,,,""
1445,"Mar 14, 2025 13:39:28.687086747 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,6e:17:48:db:f2:d6,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,,,,,,"QoS Null function (No data), SN=2302, FN=0, Flags=.......T",52,0.000854898,,,""
1446,"Mar 14, 2025 13:39:28.687475536 Pakistan Standard Time",,1,,802.11,,,,,6e:17:48:db:f2:d6,,,,,,,"Acknowledgement, Flags=........",36,0.000388789,,,""
1447,"Mar 14, 2025 13:39:28.687481677 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,,,,,,,"Request-to-send, Flags=........",42,0.000006141,,,""
1448,"Mar 14, 2025 13:39:28.687485059 Pakistan Standard Time",,1,,802.11,,,,,48:8e:ef:b4:10:08,,,,,,,"Clear-to-send, Flags=........",36,0.000003382,,,""
1449,"Mar 14, 2025 13:39:28.688730155 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,,,,,,,"Request-to-send, Flags=........",42,0.001245096,,,""
1450,"Mar 14, 2025 13:39:28.688736525 Pakistan Standard Time",,1,,802.11,,,,,48:8e:ef:b4:10:08,,,,,,,"Clear-to-send, Flags=........",36,0.000006370,,,""
1451,"Mar 14, 2025 13:39:28.707487978 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,4c:eb:bd:07:f4:b1,,,,,,,"Request-to-send, Flags=........",42,0.018751453,,,""
1452,"Mar 14, 2025 13:39:28.725998367 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,,,,,,,"Request-to-send, Flags=........",42,0.018510389,,,""
1453,"Mar 14, 2025 13:39:28.726005634 Pakistan Standard Time",,1,,802.11,,,,,48:8e:ef:b4:10:08,,,,,,,"Clear-to-send, Flags=........",36,0.000007267,,,""
1454,"Mar 14, 2025 13:39:28.742297617 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,,,,,,,"Request-to-send, Flags=........",42,0.016291983,,,""
1455,"Mar 14, 2025 13:39:28.742308470 Pakistan Standard Time",,1,,802.11,,,,,48:8e:ef:b4:10:08,,,,,,,"Clear-to-send, Flags=........",36,0.000010853,,,""
1456,"Mar 14, 2025 13:39:28.743247944 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,,,,,,,"Request-to-send, Flags=........",42,0.000939474,,,""
1457,"Mar 14, 2025 13:39:28.743255840 Pakistan Standard Time",,1,,802.11,,,,,48:8e:ef:b4:10:08,,,,,,,"Clear-to-send, Flags=........",36,0.000007896,,,""
1458,"Mar 14, 2025 13:39:28.756392322 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=784, FN=0, Flags=........, BI=100, SSID=""Abh2""",279,0.013136482,,,""
1459,"Mar 14, 2025 13:39:28.787771769 Pakistan Standard Time",,1,Abh Main,802.11,,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=1130, FN=0, Flags=........, BI=98, SSID=""Abh Main""",271,0.031379447,,,""
1460,"Mar 14, 2025 13:39:28.788851178 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,,,,,,,"Request-to-send, Flags=........",42,0.001079409,,,""
1461,"Mar 14, 2025 13:39:28.788858109 Pakistan Standard Time",,1,,802.11,,,,,48:8e:ef:b4:10:08,,,,,,,"Clear-to-send, Flags=........",36,0.000006931,,,""
1462,"Mar 14, 2025 13:39:28.789473317 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,,,,,,,"Request-to-send, Flags=........",42,0.000615208,,,""
1463,"Mar 14, 2025 13:39:28.789480477 Pakistan Standard Time",,1,,802.11,,,,,48:8e:ef:b4:10:08,,,,,,,"Clear-to-send, Flags=........",36,0.000007160,,,""
1464,"Mar 14, 2025 13:39:28.813401911 Pakistan Standard Time",,1,<MISSING>,802.11,,70:4f:57:aa:c1:f2,70:4f:57:aa:c1:f2,70:4f:57:aa:c1:f2,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=3057, FN=0, Flags=........, BI=100, SSID=Wildcard (Broadcast)",224,0.023921434,,,""
1465,"Mar 14, 2025 13:39:28.834311092 Pakistan Standard Time",,1,,802.11,,,,,48:8e:ef:b4:10:08,,,,,,,"Clear-to-send, Flags=........",36,0.020909181,,,""
1466,"Mar 14, 2025 13:39:28.858806484 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=785, FN=0, Flags=........, BI=100, SSID=""Abh2""",279,0.024495392,,,""
1467,"Mar 14, 2025 13:39:28.891130681 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,6e:95:b8:26:0f:8b,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,,,,,,"Null function (No data), SN=648, FN=0, Flags=.......T",50,0.032324197,,,""
1468,"Mar 14, 2025 13:39:28.891490782 Pakistan Standard Time",,1,,802.11,,,,,6e:95:b8:26:0f:8b,,,,,,,"Acknowledgement, Flags=........",36,0.000360101,,,""
1469,"Mar 14, 2025 13:39:28.891499185 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.000008403,,,""
1470,"Mar 14, 2025 13:39:28.891731182 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,48:8e:ef:b4:10:01,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,6e:95:b8:26:0f:8b,,,,,,"QoS Data, SN=907, FN=0, Flags=.p....F.",131,0.000231997,,,""
1471,"Mar 14, 2025 13:39:28.892854231 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,,,,,,,"Request-to-send, Flags=........",42,0.001123049,,,""
1472,"Mar 14, 2025 13:39:28.892860068 Pakistan Standard Time",,1,,802.11,,,,,48:8e:ef:b4:10:08,,,,,,,"Clear-to-send, Flags=........",36,0.000005837,,,""
1473,"Mar 14, 2025 13:39:28.894664795 Pakistan Standard Time",,1,,802.11,,,,f6:46:ab:78:83:37,b0:4e:26:ec:47:62,,,,,,,"Request-to-send, Flags=........",42,0.001804727,,,""
1474,"Mar 14, 2025 13:39:28.894672731 Pakistan Standard Time",,1,,802.11,,,,,f6:46:ab:78:83:37,,,,,,,"Clear-to-send, Flags=........",36,0.000007936,,,""
1475,"Mar 14, 2025 13:39:28.895437004 Pakistan Standard Time",,1,,802.11,,,,,6e:95:b8:26:0f:8b,,,,,,,"Acknowledgement, Flags=........",36,0.000764273,,,""
1476,"Mar 14, 2025 13:39:28.934878936 Pakistan Standard Time",,1,,802.11,,,,,6e:95:b8:26:0f:8b,,,,,,,"Acknowledgement, Flags=........",36,0.039441932,,,""
1477,"Mar 14, 2025 13:39:28.935498969 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,,,,,,,"Request-to-send, Flags=........",42,0.000620033,,,""
1478,"Mar 14, 2025 13:39:28.935505794 Pakistan Standard Time",,1,,802.11,,,,,48:8e:ef:b4:10:08,,,,,,,"Clear-to-send, Flags=........",36,0.000006825,,,""
1479,"Mar 14, 2025 13:39:28.936601961 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,,,,,,,"Request-to-send, Flags=........",42,0.001096167,,,""
1480,"Mar 14, 2025 13:39:28.936607881 Pakistan Standard Time",,1,,802.11,,,,,48:8e:ef:b4:10:08,,,,,,,"Clear-to-send, Flags=........",36,0.000005920,,,""
1481,"Mar 14, 2025 13:39:28.961242416 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=786, FN=0, Flags=........, BI=100, SSID=""Abh2""",279,0.024634535,,,""
1482,"Mar 14, 2025 13:39:28.962863606 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,82:a3:fb:8b:c0:d1,82:a3:fb:8b:c0:d1,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"Null function (No data), SN=828, FN=0, Flags=.......T",50,0.001621190,,,""
1483,"Mar 14, 2025 13:39:28.963226655 Pakistan Standard Time",,1,,802.11,,,,,82:a3:fb:8b:c0:d1,,,,,,,"Acknowledgement, Flags=........",36,0.000363049,,,""
1484,"Mar 14, 2025 13:39:28.965342588 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,aa:59:3f:f4:8a:88,aa:59:3f:f4:8a:88,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"Null function (No data), SN=830, FN=0, Flags=.......T",50,0.002115933,,,""
1485,"Mar 14, 2025 13:39:28.965718908 Pakistan Standard Time",,1,,802.11,,,,,aa:59:3f:f4:8a:88,,,,,,,"Acknowledgement, Flags=........",36,0.000376320,,,""
1486,"Mar 14, 2025 13:39:28.979250345 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,,,,,,,"Request-to-send, Flags=........",42,0.013531437,,,""
