frame.number,frame.time,wlan_radio.signal_db,wlan_radio.channel,wlan.ssid,_ws.col.protocol,ip.ttl,wlan.bssid,wlan.sa,wlan.ta,wlan.ra,wlan.da,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.flags,_ws.col.info,frame.len,frame.time_delta_displayed,ppi_gps.lat,ppi_gps.lon,"ppi_gps.alt "
771,"Mar 14, 2025 13:32:39.654758941 Pakistan Standard Time",,1,Abh Main,802.11,,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=190, FN=0, Flags=........, BI=98, SSID=""Abh Main""",270,0.030038333,,,""
772,"Mar 14, 2025 13:32:39.669471625 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=213, FN=0, Flags=........, BI=100, SSID=""Abh2""",279,0.014712684,,,""
773,"Mar 14, 2025 13:32:39.722013057 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,6e:17:48:db:f2:d6,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,,,,,,"QoS Null function (No data), SN=1796, FN=0, Flags=.......T",52,0.052541432,,,""
774,"Mar 14, 2025 13:32:39.722030827 Pakistan Standard Time",,1,,802.11,,,,,6e:17:48:db:f2:d6,,,,,,,"Acknowledgement, Flags=........",36,0.000017770,,,""
775,"Mar 14, 2025 13:32:39.722034782 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,,,,,,,"Request-to-send, Flags=........",42,0.000003955,,,""
776,"Mar 14, 2025 13:32:39.722037818 Pakistan Standard Time",,1,,802.11,,,,,48:8e:ef:b4:10:08,,,,,,,"Clear-to-send, Flags=........",36,0.000003036,,,""
777,"Mar 14, 2025 13:32:39.723016262 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,,,,,,,"Request-to-send, Flags=........",42,0.000978444,,,""
778,"Mar 14, 2025 13:32:39.723024203 Pakistan Standard Time",,1,,802.11,,,,,48:8e:ef:b4:10:08,,,,,,,"Clear-to-send, Flags=........",36,0.000007941,,,""
779,"Mar 14, 2025 13:32:39.727103667 Pakistan Standard Time",,1,<MISSING>,802.11,,70:4f:57:aa:c1:f2,70:4f:57:aa:c1:f2,70:4f:57:aa:c1:f2,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=3158, FN=0, Flags=........, BI=100, SSID=Wildcard (Broadcast)",224,0.004079464,,,""
780,"Mar 14, 2025 13:32:39.755126973 Pakistan Standard Time",,1,Abh Main,802.11,,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=191, FN=0, Flags=........, BI=98, SSID=""Abh Main""",270,0.028023306,,,""
781,"Mar 14, 2025 13:32:39.757165820 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,48:8e:ef:b4:10:01,48:8e:ef:b4:10:08,33:33:00:00:00:0c,33:33:00:00:00:0c,,,,,,"Data, SN=192, FN=0, Flags=.p....F.",253,0.002038847,,,""
782,"Mar 14, 2025 13:32:39.763472788 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,6e:17:48:db:f2:d6,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,,,,,,"QoS Null function (No data), SN=1797, FN=0, Flags=...P...T",52,0.006306968,,,""
783,"Mar 14, 2025 13:32:39.763484168 Pakistan Standard Time",,1,,802.11,,,,,6e:17:48:db:f2:d6,,,,,,,"Acknowledgement, Flags=........",36,0.000011380,,,""
784,"Mar 14, 2025 13:32:39.772133603 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=214, FN=0, Flags=........, BI=100, SSID=""Abh2""",279,0.008649435,,,""
785,"Mar 14, 2025 13:32:39.810364916 Pakistan Standard Time",,1,,802.11,,,,,4c:eb:bd:07:f4:b1,,,,,,,"Acknowledgement, Flags=........",36,0.038231313,,,""
786,"Mar 14, 2025 13:32:39.820242510 Pakistan Standard Time",,1,Abh 7,802.11,,70:4f:57:aa:af:b4,70:4f:57:aa:af:b4,70:4f:57:aa:af:b4,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=3971, FN=0, Flags=........, BI=100, SSID=""Abh 7""",280,0.009877594,,,""
787,"Mar 14, 2025 13:32:39.829576118 Pakistan Standard Time",,1,<MISSING>,802.11,,70:4f:57:aa:c1:f2,70:4f:57:aa:c1:f2,70:4f:57:aa:c1:f2,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=3159, FN=0, Flags=........, BI=100, SSID=Wildcard (Broadcast)",224,0.009333608,,,""
788,"Mar 14, 2025 13:32:39.855369601 Pakistan Standard Time",,1,Abh Main,802.11,,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=193, FN=0, Flags=........, BI=98, SSID=""Abh Main""",270,0.025793483,,,""
789,"Mar 14, 2025 13:32:39.874367143 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=215, FN=0, Flags=........, BI=100, SSID=""Abh2""",279,0.018997542,,,""
790,"Mar 14, 2025 13:32:39.876033438 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,82:a3:fb:8b:c0:d1,82:a3:fb:8b:c0:d1,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"Null function (No data), SN=142, FN=0, Flags=.......T",50,0.001666295,,,""
791,"Mar 14, 2025 13:32:39.876148803 Pakistan Standard Time",,1,,802.11,,,,,82:a3:fb:8b:c0:d1,,,,,,,"Acknowledgement, Flags=........",36,0.000115365,,,""
792,"Mar 14, 2025 13:32:39.918974041 Pakistan Standard Time",,1,,802.11,,,,,82:a3:fb:8b:c0:d1,,,,,,,"Acknowledgement, Flags=........",36,0.042825238,,,""
793,"Mar 14, 2025 13:32:39.931988102 Pakistan Standard Time",,1,<MISSING>,802.11,,70:4f:57:aa:c1:f2,70:4f:57:aa:c1:f2,70:4f:57:aa:c1:f2,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=3160, FN=0, Flags=........, BI=100, SSID=Wildcard (Broadcast)",224,0.013014061,,,""
794,"Mar 14, 2025 13:32:39.955781283 Pakistan Standard Time",,1,Abh Main,802.11,,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=194, FN=0, Flags=........, BI=98, SSID=""Abh Main""",270,0.023793181,,,""
795,"Mar 14, 2025 13:32:40.025126015 Pakistan Standard Time",,1,Abh 7,802.11,,70:4f:57:aa:af:b4,70:4f:57:aa:af:b4,70:4f:57:aa:af:b4,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=3973, FN=0, Flags=........, BI=100, SSID=""Abh 7""",280,0.069344732,,,""
796,"Mar 14, 2025 13:32:40.034344905 Pakistan Standard Time",,1,<MISSING>,802.11,,70:4f:57:aa:c1:f2,70:4f:57:aa:c1:f2,70:4f:57:aa:c1:f2,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=3161, FN=0, Flags=........, BI=100, SSID=Wildcard (Broadcast)",224,0.009218890,,,""
797,"Mar 14, 2025 13:32:40.056160326 Pakistan Standard Time",,1,Abh Main,802.11,,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=195, FN=0, Flags=........, BI=98, SSID=""Abh Main""",270,0.021815421,,,""
798,"Mar 14, 2025 13:32:40.058239963 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,48:8e:ef:b4:10:01,48:8e:ef:b4:10:08,33:33:00:00:00:0c,33:33:00:00:00:0c,,,,,,"Data, SN=196, FN=0, Flags=.p....F.",253,0.002079637,,,""
799,"Mar 14, 2025 13:32:40.079100893 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=217, FN=0, Flags=........, BI=100, SSID=""Abh2""",279,0.020860930,,,""
800,"Mar 14, 2025 13:32:40.085715407 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,4c:eb:bd:07:f4:b1,,,,,,,"Request-to-send, Flags=........",42,0.006614514,,,""
801,"Mar 14, 2025 13:32:40.127724967 Pakistan Standard Time",,1,Abh 7,802.11,,70:4f:57:aa:af:b4,70:4f:57:aa:af:b4,70:4f:57:aa:af:b4,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=3974, FN=0, Flags=........, BI=100, SSID=""Abh 7""",280,0.042009560,,,""
802,"Mar 14, 2025 13:32:40.156464971 Pakistan Standard Time",,1,Abh Main,802.11,,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=197, FN=0, Flags=........, BI=98, SSID=""Abh Main""",270,0.028740004,,,""
803,"Mar 14, 2025 13:32:40.181524261 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=218, FN=0, Flags=........, BI=100, SSID=""Abh2""",279,0.025059290,,,""
804,"Mar 14, 2025 13:32:40.181852154 Pakistan Standard Time",,1,,802.11,,,,,4c:eb:bd:07:f4:b1,,,,,,,"Clear-to-send, Flags=........",36,0.000327893,,,""
805,"Mar 14, 2025 13:32:40.183062085 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,82:a3:fb:8b:c0:d1,82:a3:fb:8b:c0:d1,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"Null function (No data), SN=144, FN=0, Flags=.......T",50,0.001209931,,,""
806,"Mar 14, 2025 13:32:40.183443174 Pakistan Standard Time",,1,,802.11,,,,,82:a3:fb:8b:c0:d1,,,,,,,"Acknowledgement, Flags=........",36,0.000381089,,,""
807,"Mar 14, 2025 13:32:40.230113021 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,4c:eb:bd:07:f4:b1,,,,,,,"Request-to-send, Flags=........",42,0.046669847,,,""
808,"Mar 14, 2025 13:32:40.240505248 Pakistan Standard Time",,1,<MISSING>,802.11,,70:4f:57:aa:c1:f2,70:4f:57:aa:c1:f2,70:4f:57:aa:c1:f2,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=3163, FN=0, Flags=........, BI=100, SSID=Wildcard (Broadcast)",224,0.010392227,,,""
809,"Mar 14, 2025 13:32:40.256872515 Pakistan Standard Time",,1,Abh Main,802.11,,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=198, FN=0, Flags=........, BI=98, SSID=""Abh Main""",270,0.016367267,,,""
810,"Mar 14, 2025 13:32:40.263934996 Pakistan Standard Time",,1,,802.11,,,,,6e:17:48:db:f2:d6,,,,,,,"Acknowledgement, Flags=........",36,0.007062481,,,""
811,"Mar 14, 2025 13:32:40.263944939 Pakistan Standard Time",,1,,802.11,,,,,6e:17:48:db:f2:d6,,,,,,,"Acknowledgement, Flags=........",36,0.000009943,,,""
812,"Mar 14, 2025 13:32:40.264689042 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,6e:17:48:db:f2:d6,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,,,,,,"QoS Null function (No data), SN=1798, FN=0, Flags=.......T",52,0.000744103,,,""
813,"Mar 14, 2025 13:32:40.265084426 Pakistan Standard Time",,1,,802.11,,,,,6e:17:48:db:f2:d6,,,,,,,"Acknowledgement, Flags=........",36,0.000395384,,,""
814,"Mar 14, 2025 13:32:40.265091869 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,,,,,,,"Request-to-send, Flags=........",42,0.000007443,,,""
815,"Mar 14, 2025 13:32:40.265095511 Pakistan Standard Time",,1,,802.11,,,,,48:8e:ef:b4:10:08,,,,,,,"Clear-to-send, Flags=........",36,0.000003642,,,""
816,"Mar 14, 2025 13:32:40.273769125 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,,,,,,,"Request-to-send, Flags=........",42,0.008673614,,,""
817,"Mar 14, 2025 13:32:40.273780403 Pakistan Standard Time",,1,,802.11,,,,,48:8e:ef:b4:10:08,,,,,,,"Clear-to-send, Flags=........",36,0.000011278,,,""
818,"Mar 14, 2025 13:32:40.274221113 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,,,,,,,"Request-to-send, Flags=........",42,0.000440710,,,""
819,"Mar 14, 2025 13:32:40.274228313 Pakistan Standard Time",,1,,802.11,,,,,48:8e:ef:b4:10:08,,,,,,,"Clear-to-send, Flags=........",36,0.000007200,,,""
820,"Mar 14, 2025 13:32:40.276333624 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,,,,,,,"Request-to-send, Flags=........",42,0.002105311,,,""
821,"Mar 14, 2025 13:32:40.276341504 Pakistan Standard Time",,1,,802.11,,,,,48:8e:ef:b4:10:08,,,,,,,"Clear-to-send, Flags=........",36,0.000007880,,,""
822,"Mar 14, 2025 13:32:40.283826831 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=219, FN=0, Flags=........, BI=100, SSID=""Abh2""",279,0.007485327,,,""
823,"Mar 14, 2025 13:32:40.285824859 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,48:8e:ef:b4:10:01,b0:4e:26:ec:47:62,01:00:5e:7f:ff:fa,01:00:5e:7f:ff:fa,,,,,,"Data, SN=1693, FN=0, Flags=.p....F.",235,0.001998028,,,""
824,"Mar 14, 2025 13:32:40.325394100 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,4c:eb:bd:07:f4:b1,,,,,,,"Request-to-send, Flags=........",42,0.039569241,,,""
825,"Mar 14, 2025 13:32:40.326048185 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,4c:eb:bd:07:f4:b1,,,,,,,"Request-to-send, Flags=........",42,0.000654085,,,""
826,"Mar 14, 2025 13:32:40.326055544 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,4c:eb:bd:07:f4:b1,,,,,,,"Request-to-send, Flags=........",42,0.000007359,,,""
827,"Mar 14, 2025 13:32:40.326702079 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,82:a3:fb:8b:c0:d1,82:a3:fb:8b:c0:d1,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"Null function (No data), SN=145, FN=0, Flags=...P...T",50,0.000646535,,,""
828,"Mar 14, 2025 13:32:40.327070256 Pakistan Standard Time",,1,,802.11,,,,,82:a3:fb:8b:c0:d1,,,,,,,"Acknowledgement, Flags=........",36,0.000368177,,,""
829,"Mar 14, 2025 13:32:40.333211128 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,4c:eb:bd:07:f4:b1,,,,,,,"Request-to-send, Flags=........",42,0.006140872,,,""
830,"Mar 14, 2025 13:32:40.333220517 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,4c:eb:bd:07:f4:b1,,,,,,,"Request-to-send, Flags=........",42,0.000009389,,,""
831,"Mar 14, 2025 13:32:40.333699306 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,4c:eb:bd:07:f4:b1,,,,,,,"Request-to-send, Flags=........",42,0.000478789,,,""
832,"Mar 14, 2025 13:32:40.334439250 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,4c:eb:bd:07:f4:b1,,,,,,,"Request-to-send, Flags=........",42,0.000739944,,,""
833,"Mar 14, 2025 13:32:40.334943831 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,4c:eb:bd:07:f4:b1,,,,,,,"Request-to-send, Flags=........",42,0.000504581,,,""
834,"Mar 14, 2025 13:32:40.341474407 Pakistan Standard Time",,1,<MISSING>,802.11,,70:4f:57:aa:c1:f2,70:4f:57:aa:c1:f2,70:4f:57:aa:c1:f2,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=3164, FN=0, Flags=........, BI=100, SSID=Wildcard (Broadcast)",224,0.006530576,,,""
835,"Mar 14, 2025 13:32:40.357104382 Pakistan Standard Time",,1,Abh Main,802.11,,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=199, FN=0, Flags=........, BI=98, SSID=""Abh Main""",270,0.015629975,,,""
836,"Mar 14, 2025 13:32:40.359086484 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,48:8e:ef:b4:10:01,48:8e:ef:b4:10:08,01:00:5e:7f:ff:fa,01:00:5e:7f:ff:fa,,,,,,"Data, SN=200, FN=0, Flags=.p....F.",239,0.001982102,,,""
837,"Mar 14, 2025 13:32:40.386396786 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=220, FN=0, Flags=........, BI=100, SSID=""Abh2""",279,0.027310302,,,""
838,"Mar 14, 2025 13:32:40.409225473 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,6e:17:48:db:f2:d6,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,,,,,,"QoS Null function (No data), SN=1799, FN=0, Flags=...P...T",52,0.022828687,,,""
839,"Mar 14, 2025 13:32:40.409434919 Pakistan Standard Time",,1,,802.11,,,,,6e:17:48:db:f2:d6,,,,,,,"Acknowledgement, Flags=........",36,0.000209446,,,""
840,"Mar 14, 2025 13:32:40.425374338 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,4c:eb:bd:07:f4:b1,,,,,,,"Request-to-send, Flags=........",42,0.015939419,,,""
841,"Mar 14, 2025 13:32:40.450489320 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,4c:eb:bd:07:f4:b1,,,,,,,"Request-to-send, Flags=........",42,0.025114982,,,""
842,"Mar 14, 2025 13:32:40.459261730 Pakistan Standard Time",,1,Abh Main,802.11,,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=201, FN=0, Flags=........, BI=98, SSID=""Abh Main""",270,0.008772410,,,""
843,"Mar 14, 2025 13:32:40.459273713 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,4c:eb:bd:07:f4:b1,,,,,,,"Request-to-send, Flags=........",42,0.000011983,,,""
844,"Mar 14, 2025 13:32:40.465965806 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,4c:eb:bd:07:f4:b1,,,,,,,"Request-to-send, Flags=........",42,0.006692093,,,""
845,"Mar 14, 2025 13:32:40.474098135 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,4c:eb:bd:07:f4:b1,,,,,,,"Request-to-send, Flags=........",42,0.008132329,,,""
846,"Mar 14, 2025 13:32:40.546217970 Pakistan Standard Time",,1,<MISSING>,802.11,,70:4f:57:aa:c1:f2,70:4f:57:aa:c1:f2,70:4f:57:aa:c1:f2,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=3166, FN=0, Flags=........, BI=100, SSID=Wildcard (Broadcast)",224,0.072119835,,,""
847,"Mar 14, 2025 13:32:40.559732222 Pakistan Standard Time",,1,Abh Main,802.11,,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=202, FN=0, Flags=........, BI=98, SSID=""Abh Main""",270,0.013514252,,,""
848,"Mar 14, 2025 13:32:40.561701395 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,48:8e:ef:b4:10:01,48:8e:ef:b4:10:08,01:00:5e:7f:ff:fa,01:00:5e:7f:ff:fa,,,,,,"Data, SN=203, FN=0, Flags=.p....F.",239,0.001969173,,,""
849,"Mar 14, 2025 13:32:40.591119995 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=222, FN=0, Flags=........, BI=100, SSID=""Abh2""",279,0.029418600,,,""
850,"Mar 14, 2025 13:32:40.593081614 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,48:8e:ef:b4:10:01,b0:4e:26:ec:47:62,01:00:5e:7f:ff:fa,01:00:5e:7f:ff:fa,,,,,,"Data, SN=1694, FN=0, Flags=.p....F.",235,0.001961619,,,""
851,"Mar 14, 2025 13:32:40.593735681 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,82:a3:fb:8b:c0:d1,82:a3:fb:8b:c0:d1,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"Null function (No data), SN=146, FN=0, Flags=.......T",50,0.000654067,,,""
852,"Mar 14, 2025 13:32:40.593745407 Pakistan Standard Time",,1,,802.11,,,,,82:a3:fb:8b:c0:d1,,,,,,,"Acknowledgement, Flags=........",36,0.000009726,,,""
853,"Mar 14, 2025 13:32:40.663005686 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,6e:17:48:db:f2:d6,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,,,,,,"QoS Null function (No data), SN=1800, FN=0, Flags=....R..T",52,0.069260279,,,""
854,"Mar 14, 2025 13:32:40.663586711 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,6e:17:48:db:f2:d6,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,,,,,,"QoS Null function (No data), SN=1800, FN=0, Flags=....R..T",52,0.000581025,,,""
855,"Mar 14, 2025 13:32:40.668590434 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,6e:17:48:db:f2:d6,48:8e:ef:b4:10:08,48:8e:ef:b4:10:01,,,,,,"QoS Data, SN=4073, FN=0, Flags=.p..R..T",131,0.005003723,,,""
856,"Mar 14, 2025 13:32:40.668600119 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,6e:17:48:db:f2:d6,48:8e:ef:b4:10:08,48:8e:ef:b4:10:01,,,,,,"QoS Data, SN=4073, FN=0, Flags=.p..R..T",131,0.000009685,,,""
857,"Mar 14, 2025 13:32:40.668934034 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,6e:17:48:db:f2:d6,48:8e:ef:b4:10:08,48:8e:ef:b4:10:01,,,,,,"QoS Data, SN=4073, FN=0, Flags=.p..R..T",131,0.000333915,,,""
858,"Mar 14, 2025 13:32:40.669167571 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,6e:17:48:db:f2:d6,6e:17:48:db:f2:d6,48:8e:ef:b4:10:08,48:8e:ef:b4:10:01,,,,,,"QoS Data, SN=4073, FN=0, Flags=.p..R..T",131,0.000233537,,,""
859,"Mar 14, 2025 13:32:40.693466447 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=223, FN=0, Flags=........, BI=100, SSID=""Abh2""",279,0.024298876,,,""
860,"Mar 14, 2025 13:32:40.751359000 Pakistan Standard Time",,1,<MISSING>,802.11,,70:4f:57:aa:c1:f2,70:4f:57:aa:c1:f2,70:4f:57:aa:c1:f2,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=3168, FN=0, Flags=........, BI=100, SSID=Wildcard (Broadcast)",224,0.057892553,,,""
861,"Mar 14, 2025 13:32:40.795893694 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=224, FN=0, Flags=........, BI=100, SSID=""Abh2""",279,0.044534694,,,""
862,"Mar 14, 2025 13:32:40.808597837 Pakistan Standard Time",,1,,802.11,,,,,6e:17:48:db:f2:d6,,,,,,,"Acknowledgement, Flags=........",36,0.012704143,,,""
863,"Mar 14, 2025 13:32:40.853501827 Pakistan Standard Time",,1,<MISSING>,802.11,,70:4f:57:aa:c1:f2,70:4f:57:aa:c1:f2,70:4f:57:aa:c1:f2,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=3169, FN=0, Flags=........, BI=100, SSID=Wildcard (Broadcast)",224,0.044903990,,,""
864,"Mar 14, 2025 13:32:40.898287698 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=225, FN=0, Flags=........, BI=100, SSID=""Abh2""",279,0.044785871,,,""
